NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime
0	432204793	1155521940	43.000000	-28.600000	14.400000	-43.000000	14.800000	4.810308
0	432204793	1072638323	26.000000	-27.400000	-1.400000	-26.000000	18.400000	5.205007
0	432204793	1158414157	17.000000	-17.700000	-0.700000	-17.000000	7.800000	2.358149
0	432204793	821278451	64.000000	-27.700000	36.300000	-64.000000	13.100000	6.447447
0	432204793	2135679637	35.000000	-13.400000	21.600000	-35.000000	8.200000	3.106077
0	432204793	278642735	45.000000	-32.400000	12.600000	-45.000000	15.700000	7.847684
0	432204793	1765776091	65.000000	-35.400000	29.600000	-65.000000	14.800000	9.059284
0	432204793	2027807991	53.000000	-40.300000	12.700000	-53.000000	22.100000	8.061525
0	432204793	780765682	57.000000	-16.300000	40.700000	-57.000000	8.600000	4.540998
0	432204793	633434060	31.000000	-30.300000	0.700000	-31.000000	19.500000	4.971388
0	432204793	456635122	74.000000	-39.700000	34.300000	-74.000000	16.400000	7.250732
0	432204793	1820744163	40.000000	-28.600000	11.400000	-40.000000	13.500000	6.680163
0	432204793	773114765	49.000000	-18.800000	30.200000	-49.000000	9.200000	4.532223
0	432204793	710695913	57.000000	-55.600000	1.400000	-57.000000	25.800000	7.388359
0	432204793	925430051	51.000000	-19.700000	31.300000	-51.000000	9.100000	5.079436
0	432204793	1526251070	68.000000	-32.300000	35.700000	-68.000000	13.300000	4.464517
0	432204793	806224052	71.000000	-45.300000	25.700000	-71.000000	26.100000	12.519761
0	432204793	929282649	34.000000	-38.700000	-4.700000	-34.000000	24.500000	4.299278
0	432204793	179942931	78.000000	-57.100000	20.900000	-78.000000	23.700000	9.989854
0	432204793	1355898738	77.000000	-57.700000	19.300000	-77.000000	24.300000	9.663649
0	432204793	2085424	62.000000	-49.800000	12.200000	-62.000000	20.600000	7.260922
0	432204793	392629158	75.000000	-55.900000	19.100000	-75.000000	29.000000	9.437409
0	432204793	1286646906	64.000000	-23.900000	40.100000	-64.000000	13.100000	4.742708
0	432204793	1485679933	63.000000	-28.200000	34.800000	-63.000000	11.100000	4.369237
0	432204793	559722287	62.000000	-37.400000	24.600000	-62.000000	14.100000	7.350300
0	432204793	84024141	25.000000	-14.800000	10.200000	-25.000000	8.900000	2.455285
0	432204793	1519084379	76.000000	-34.200000	41.800000	-76.000000	14.700000	6.981622
0	432204793	2002254965	40.000000	-28.500000	11.500000	-40.000000	21.000000	4.717533
0	432204793	192727823	43.000000	-25.200000	17.800000	-43.000000	14.200000	9.474364
0	432204793	221824926	14.000000	-15.300000	-1.300000	-14.000000	8.700000	2.452488
0	432204793	1039527892	59.000000	-28.600000	30.400000	-59.000000	13.900000	7.968393
0	432204793	1869583632	57.000000	-28.000000	29.000000	-57.000000	10.500000	5.405874
0	432204793	268804951	18.000000	-17.900000	0.100000	-18.000000	21.300000	5.348867
0	1877709292	1648138200	7.000000	-1.800000	5.200000	-7.000000	7.700000	0.016210
0	1877709292	1953367245	71.000000	-59.000000	12.000000	-71.000000	23.900000	10.294366
0	1877709292	402919125	43.000000	-33.900000	9.100000	-43.000000	12.400000	4.372114
0	1877709292	230029322	36.000000	-36.300000	-0.300000	-36.000000	19.200000	4.672722
0	1877709292	1810924564	45.000000	-36.600000	8.400000	-45.000000	15.200000	9.069246
0	1877709292	1691008073	31.000000	-31.800000	-0.800000	-31.000000	12.900000	2.542466
0	1877709292	1998705401	49.000000	-25.400000	23.600000	-49.000000	12.200000	4.559415
0	1877709292	732402396	10.000000	-4.300000	5.700000	-10.000000	8.500000	0.013145
0	1877709292	1394113177	73.000000	-52.900000	20.100000	-73.000000	21.800000	8.047984
0	1877709292	1193145139	71.000000	-32.900000	38.100000	-71.000000	13.900000	11.982386
0	1877709292	16761482	32.000000	-20.000000	12.000000	-32.000000	13.600000	2.530927
0	1877709292	308870977	65.000000	-48.000000	17.000000	-65.000000	21.300000	6.923643
0	1877709292	845586559	51.000000	-19.200000	31.800000	-51.000000	8.200000	2.517436
0	1877709292	952357996	34.000000	-16.600000	17.400000	-34.000000	7.800000	4.380647
0	1877709292	1641898992	75.000000	-40.600000	34.400000	-75.000000	18.200000	6.332096
0	1877709292	1333628704	12.000000	-6.700000	5.300000	-12.000000	8.800000	0.015676
0	1877709292	873219343	53.000000	-36.000000	17.000000	-53.000000	17.600000	16.491007
0	1877709292	782299674	59.000000	-35.900000	23.100000	-59.000000	17.900000	11.178212
0	1877709292	1941380920	52.000000	-35.200000	16.800000	-52.000000	16.100000	4.380059
0	1877709292	611500163	52.000000	-33.200000	18.800000	-52.000000	13.400000	4.947742
0	1877709292	518304438	59.000000	-23.200000	35.800000	-59.000000	10.000000	4.959226
0	1877709292	1609105928	54.000000	-35.600000	18.400000	-54.000000	17.400000	4.937510
0	1877709292	1696855136	60.000000	-37.200000	22.800000	-60.000000	14.500000	5.319941
0	1877709292	2028895764	39.000000	-30.500000	8.500000	-39.000000	13.300000	6.007890
0	1877709292	1154484893	37.000000	-19.700000	17.300000	-37.000000	10.500000	5.123457
0	1877709292	1843978847	27.000000	-27.200000	-0.200000	-27.000000	13.200000	2.864188
0	1877709292	123451909	83.000000	-40.800000	42.200000	-83.000000	18.200000	11.838663
0	1877709292	1907173330	48.000000	-20.200000	27.800000	-48.000000	10.500000	4.332232
0	1877709292	1966548446	63.000000	-53.800000	9.200000	-63.000000	23.700000	7.255762
0	1877709292	1525998855	41.000000	-13.700000	27.300000	-41.000000	10.700000	4.099181
0	1877709292	2096030388	67.000000	-36.800000	30.200000	-67.000000	14.200000	8.310112
0	1877709292	530604819	44.000000	-33.300000	10.700000	-44.000000	16.100000	4.683773
0	1877709292	483491990	52.000000	-19.000000	33.000000	-52.000000	9.000000	4.474208
0	1877709292	633103521	63.000000	-35.600000	27.400000	-63.000000	16.500000	6.530500
0	1877709292	1255722052	63.000000	-52.400000	10.600000	-63.000000	25.500000	7.599902
0	1877709292	260027046	54.000000	-36.400000	17.600000	-54.000000	16.800000	7.894614
0	1877709292	1709583258	61.000000	-37.000000	24.000000	-61.000000	14.600000	4.737980
0	1877709292	1701027923	27.000000	-14.500000	12.500000	-27.000000	11.000000	2.258803
0	1877709292	2041943346	63.000000	-40.400000	22.600000	-63.000000	16.100000	6.964501
0	1877709292	1530648386	22.000000	-4.500000	17.500000	-22.000000	4.500000	0.008844
0	1877709292	2053162701	57.000000	-27.500000	29.500000	-57.000000	11.200000	3.807027
0	1877709292	233103396	34.000000	-15.200000	18.800000	-34.000000	11.400000	2.242203
0	1877709292	84179808	49.000000	-38.600000	10.400000	-49.000000	16.200000	5.220600
0	1877709292	1004926853	34.000000	-37.200000	-3.200000	-34.000000	14.800000	4.604693
0	1877709292	2066973589	78.000000	-58.000000	20.000000	-78.000000	23.900000	9.466224
0	1877709292	324657603	26.000000	-15.500000	10.500000	-26.000000	11.900000	2.800457
0	1877709292	1249886806	69.000000	-34.200000	34.800000	-69.000000	15.800000	6.831671
0	1877709292	2075889854	60.000000	-39.400000	20.600000	-60.000000	16.000000	4.466479
0	1877709292	1453272824	56.000000	-42.100000	13.900000	-56.000000	19.800000	7.053003
0	1877709292	1978567619	64.000000	-47.300000	16.700000	-64.000000	20.500000	7.352048
0	62071021	220737060	6.000000	-19.400000	-13.400000	-6.000000	8.900000	2.248545
0	62071021	1629111262	59.000000	-32.000000	27.000000	-59.000000	14.200000	4.525494
0	62071021	1465772729	36.000000	-22.300000	13.700000	-36.000000	10.300000	2.440122
0	62071021	270121099	64.000000	-47.300000	16.700000	-64.000000	18.100000	4.463028
0	62071021	1957554806	26.000000	-15.100000	10.900000	-26.000000	7.500000	2.748189
0	62071021	1924138233	38.000000	-23.000000	15.000000	-38.000000	10.800000	2.708875
0	62071021	368735503	71.000000	-70.100000	0.900000	-71.000000	25.500000	8.007661
0	62071021	1982632601	44.000000	-15.000000	29.000000	-44.000000	7.400000	2.295478
0	62071021	549828364	48.000000	-15.700000	32.300000	-48.000000	7.100000	2.537157
0	62071021	1288740837	41.000000	-18.800000	22.200000	-41.000000	8.900000	2.391702
0	62071021	140678978	32.000000	-18.900000	13.100000	-32.000000	7.700000	2.398249
0	62071021	99264212	42.000000	-23.400000	18.600000	-42.000000	10.700000	2.251114
0	62071021	1005087978	32.000000	-16.500000	15.500000	-32.000000	7.900000	3.472904
0	62071021	850089685	66.000000	-33.700000	32.300000	-66.000000	13.900000	5.601207
0	62071021	1478658250	35.000000	-20.200000	14.800000	-35.000000	8.600000	2.166614
0	62071021	1870883331	47.000000	-38.800000	8.200000	-47.000000	14.200000	4.836356
0	62071021	2047976521	66.000000	-35.900000	30.100000	-66.000000	14.100000	4.333866
0	62071021	1749791332	-21.000000	-6.200000	-27.200000	21.000000	5.100000	0.010030
0	62071021	547645210	32.000000	-14.700000	17.300000	-32.000000	7.100000	2.254196
0	62071021	1827464168	54.000000	-42.300000	11.700000	-54.000000	15.600000	4.680730
0	62071021	1546474891	20.000000	-7.300000	12.700000	-20.000000	5.900000	0.010438
0	62071021	986889404	66.000000	-36.200000	29.800000	-66.000000	14.400000	4.829568
0	62071021	1659869956	7.000000	-4.000000	3.000000	-7.000000	4.200000	0.010801
0	62071021	1296977243	34.000000	-17.100000	16.900000	-34.000000	7.700000	2.572130
0	62071021	1627472068	25.000000	-16.900000	8.100000	-25.000000	8.900000	2.757723
0	62071021	1178944314	59.000000	-36.400000	22.600000	-59.000000	13.600000	4.962906
0	62071021	232293479	36.000000	-20.900000	15.100000	-36.000000	9.800000	2.155137
0	62071021	1162360536	33.000000	-17.300000	15.700000	-33.000000	7.900000	2.814884
0	62071021	474160843	27.000000	-4.300000	22.700000	-27.000000	4.000000	0.010773
0	62071021	1669865677	49.000000	-38.400000	10.600000	-49.000000	14.800000	5.066337
0	62071021	1298230985	28.000000	-17.500000	10.500000	-28.000000	8.100000	2.768165
0	62071021	1598240401	53.000000	-16.300000	36.700000	-53.000000	6.600000	4.543854
0	62071021	833394887	92.000000	-75.900000	16.100000	-92.000000	26.100000	9.997251
0	62071021	54759591	16.000000	-3.300000	12.700000	-16.000000	4.300000	0.009522
0	62071021	187551032	52.000000	-40.100000	11.900000	-52.000000	15.700000	5.506357
0	62071021	1124998835	62.000000	-40.400000	21.600000	-62.000000	14.800000	5.274297
0	62071021	989726870	54.000000	-40.500000	13.500000	-54.000000	15.700000	4.973870
0	62071021	948340662	32.000000	-17.200000	14.800000	-32.000000	7.400000	2.610462
0	62071021	84459120	50.000000	-40.300000	9.700000	-50.000000	15.700000	4.990936
0	62071021	1278524344	75.000000	-30.900000	44.100000	-75.000000	11.700000	4.523810
0	62071021	755040587	58.000000	-40.400000	17.600000	-58.000000	14.800000	4.875790
0	62071021	1478694732	52.000000	-37.700000	14.300000	-52.000000	14.500000	5.242493
0	62071021	497015271	-19.000000	-6.300000	-25.300000	19.000000	5.900000	0.010800
0	62071021	177740451	52.000000	-36.700000	15.300000	-52.000000	14.700000	5.955197
0	62071021	1622908804	41.000000	-16.100000	24.900000	-41.000000	7.500000	2.113809
0	62071021	1474090941	56.000000	-39.500000	16.500000	-56.000000	14.500000	4.874979
0	62071021	246629206	25.000000	-17.600000	7.400000	-25.000000	7.800000	2.604355
0	62071021	1357993806	66.000000	-38.300000	27.700000	-66.000000	15.800000	6.237490
0	62071021	2066063588	50.000000	-40.100000	9.900000	-50.000000	15.100000	5.689917
0	62071021	44194228	39.000000	-17.300000	21.700000	-39.000000	8.100000	2.326594
0	1796998819	1627910714	53.000000	-26.700000	26.300000	-53.000000	16.000000	5.765021
0	1796998819	114312586	66.000000	-47.500000	18.500000	-66.000000	23.200000	8.093721
0	1796998819	623550836	66.000000	-47.500000	18.500000	-66.000000	22.700000	8.435759
0	1796998819	1781120425	29.000000	-12.400000	16.600000	-29.000000	10.600000	2.766447
0	1796998819	361017237	66.000000	-49.300000	16.700000	-66.000000	22.400000	9.716368
0	1796998819	806483755	76.000000	-55.400000	20.600000	-76.000000	28.000000	10.617631
0	1796998819	141535385	53.000000	-27.100000	25.900000	-53.000000	13.200000	5.402434
0	1796998819	1157134982	66.000000	-47.500000	18.500000	-66.000000	23.200000	7.824799
0	1796998819	493485259	26.000000	-16.300000	9.700000	-26.000000	8.900000	2.468633
0	1796998819	895924731	66.000000	-47.500000	18.500000	-66.000000	22.300000	8.082156
0	1796998819	1704912868	66.000000	-51.100000	14.900000	-66.000000	24.500000	8.613997
0	1796998819	25165135	68.000000	-29.600000	38.400000	-68.000000	12.300000	7.302230
0	1796998819	1968889636	76.000000	-58.000000	18.000000	-76.000000	29.800000	9.730791
0	1796998819	1121346697	66.000000	-50.100000	15.900000	-66.000000	25.100000	7.549397
0	1796998819	2033773211	49.000000	-17.900000	31.100000	-49.000000	7.400000	2.148546
0	1796998819	1581068183	76.000000	-45.600000	30.400000	-76.000000	20.400000	9.848186
0	1796998819	1190750698	78.000000	-55.700000	22.300000	-78.000000	27.500000	9.539627
0	1796998819	408002702	72.000000	-36.000000	36.000000	-72.000000	18.800000	7.217391
0	1796998819	2033772491	6.000000	-1.800000	4.200000	-6.000000	3.400000	0.011626
0	1796998819	745990399	72.000000	-35.300000	36.700000	-72.000000	20.100000	7.255415
0	1796998819	918928569	66.000000	-48.400000	17.600000	-66.000000	21.000000	7.229910
0	1796998819	135705286	29.000000	-15.500000	13.500000	-29.000000	10.500000	2.827019
0	1796998819	1950180587	76.000000	-55.400000	20.600000	-76.000000	29.400000	11.046900
0	1796998819	1178532615	76.000000	-55.400000	20.600000	-76.000000	29.800000	9.909808
0	1796998819	1829144930	10.000000	-2.400000	7.600000	-10.000000	3.700000	0.011859
0	1796998819	189729544	54.000000	-27.900000	26.100000	-54.000000	12.700000	5.047404
0	1796998819	97181738	71.000000	-36.000000	35.000000	-71.000000	18.300000	6.702186
0	1796998819	1886422583	40.000000	-14.300000	25.700000	-40.000000	11.600000	2.457992
0	1796998819	1315185422	53.000000	-26.700000	26.300000	-53.000000	16.900000	5.774659
0	1796998819	1614191815	59.000000	-41.900000	17.100000	-59.000000	20.900000	6.476786
0	1796998819	1440842380	56.000000	-30.300000	25.700000	-56.000000	12.500000	4.890475
0	1796998819	1611437431	48.000000	-32.300000	15.700000	-48.000000	17.600000	4.859611
0	1796998819	1694438238	53.000000	-29.300000	23.700000	-53.000000	15.500000	5.492727
0	1796998819	1581121409	30.000000	-12.700000	17.300000	-30.000000	10.900000	2.997738
0	1796998819	138336801	48.000000	-32.800000	15.200000	-48.000000	15.700000	5.086708
0	1796998819	1165361742	76.000000	-55.400000	20.600000	-76.000000	29.400000	11.911843
0	1796998819	1793800459	66.000000	-50.100000	15.900000	-66.000000	23.200000	7.616816
0	1796998819	1773688483	66.000000	-50.100000	15.900000	-66.000000	22.700000	7.532128
0	1796998819	298097831	31.000000	-12.500000	18.500000	-31.000000	11.100000	2.668485
0	1796998819	791519781	71.000000	-50.100000	20.900000	-71.000000	21.400000	7.253406
0	1796998819	991457086	68.000000	-47.800000	20.200000	-68.000000	22.200000	9.171610
0	1796998819	835060218	66.000000	-50.100000	15.900000	-66.000000	25.100000	7.332203
0	1796998819	1620930875	66.000000	-47.500000	18.500000	-66.000000	23.200000	7.882773
0	1796998819	1221572938	30.000000	-15.600000	14.400000	-30.000000	9.800000	2.547536
0	1796998819	634501603	55.000000	-27.900000	27.100000	-55.000000	11.400000	5.022291
0	1796998819	676140439	58.000000	-29.800000	28.200000	-58.000000	13.700000	5.490908
0	1796998819	1574486707	6.000000	-5.900000	0.100000	-6.000000	7.500000	0.009511
0	1796998819	1915992080	66.000000	-50.100000	15.900000	-66.000000	25.100000	9.634688
0	1796998819	1109130624	66.000000	-48.400000	17.600000	-66.000000	23.400000	8.258001
0	1796998819	1827707570	63.000000	-29.400000	33.600000	-63.000000	13.500000	4.823562
