NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
18	835693683	222115860	55.000000	-96.100000	-41.100000	-55.000000	46.000000	16.221512	11
19	835693683	2141627711	41.000000	-40.500000	0.500000	-41.000000	38.900000	12.422395	9
20	835693683	1336802178	21.000000	-45.900000	-24.900000	-21.000000	45.900000	5.299485	5
21	835693683	1395646205	68.000000	-48.400000	19.600000	-68.000000	27.300000	16.805005	10
22	835693683	950638619	65.000000	-43.800000	21.200000	-65.000000	30.900000	17.805822	10
23	835693683	2090060499	66.000000	-48.900000	17.100000	-66.000000	27.900000	20.768611	8
24	835693683	61429596	65.000000	-78.400000	-13.400000	-65.000000	50.800000	26.814237	10
25	835693683	1293050008	85.000000	-47.400000	37.600000	-85.000000	28.400000	23.792079	8
26	835693683	1234877151	68.000000	-34.800000	33.200000	-68.000000	20.600000	18.155164	9
27	835693683	922927016	52.000000	-29.500000	22.500000	-52.000000	24.700000	14.797976	10
28	835693683	538457154	64.000000	-35.800000	28.200000	-64.000000	23.500000	22.169359	11
29	835693683	990062839	60.000000	-55.800000	4.200000	-60.000000	30.000000	21.247190	11
30	835693683	1334668536	35.000000	-53.800000	-18.800000	-35.000000	41.400000	7.264953	5
31	835693683	728598513	68.000000	-30.400000	37.600000	-68.000000	19.100000	26.936682	14
32	835693683	892045542	77.000000	-32.200000	44.800000	-77.000000	16.600000	20.123598	8
33	835693683	65276352	66.000000	-51.200000	14.800000	-66.000000	28.100000	16.169101	8
34	835693683	791572281	75.000000	-61.800000	13.200000	-75.000000	30.900000	22.478197	10
35	835693683	1648810014	31.000000	-29.900000	1.100000	-31.000000	29.900000	10.335822	9
36	835693683	1958395573	74.000000	-57.400000	16.600000	-74.000000	30.800000	16.237626	8
37	835693683	337360038	67.000000	-40.300000	26.700000	-67.000000	24.500000	34.683891	13
38	835693683	523025988	52.000000	-52.600000	-0.600000	-52.000000	37.700000	20.446860	7
39	835693683	285331049	92.000000	-59.300000	32.700000	-92.000000	26.700000	23.178914	10
40	835693683	61549903	61.000000	-32.900000	28.100000	-61.000000	21.200000	17.221216	9
41	835693683	64473378	44.000000	-41.700000	2.300000	-44.000000	32.300000	15.925806	10
42	835693683	1708491298	70.000000	-44.000000	26.000000	-70.000000	32.400000	17.411320	9
43	835693683	778015893	63.000000	-47.200000	15.800000	-63.000000	26.800000	14.902109	7
44	835693683	1309916782	57.000000	-45.800000	11.200000	-57.000000	31.900000	17.939860	7
45	835693683	906709293	51.000000	-90.000000	-39.000000	-51.000000	55.500000	13.641865	7
46	835693683	2013701286	52.000000	-47.100000	4.900000	-52.000000	41.600000	14.358231	8
47	835693683	1440213031	78.000000	-68.100000	9.900000	-78.000000	42.900000	21.296298	9
48	835693683	1517926483	63.000000	-56.800000	6.200000	-63.000000	37.900000	18.713593	9
49	835693683	340686467	64.000000	-50.300000	13.700000	-64.000000	25.000000	16.231642	7
0	197925380	1751310009	65.000000	-49.700000	15.300000	-65.000000	28.300000	18.779485	10
1	197925380	1614691951	41.000000	-39.100000	1.900000	-41.000000	28.200000	12.331522	7
2	197925380	1375962584	47.000000	-23.700000	23.300000	-47.000000	20.200000	17.162663	12
3	197925380	179467366	60.000000	-30.400000	29.600000	-60.000000	20.500000	18.227258	11
4	197925380	1005370605	56.000000	-43.400000	12.600000	-56.000000	32.900000	14.887361	8
5	197925380	1594257604	63.000000	-50.700000	12.300000	-63.000000	31.700000	23.395181	12
6	197925380	1288211789	63.000000	-34.400000	28.600000	-63.000000	28.000000	17.707300	10
7	197925380	42610474	56.000000	-32.900000	23.100000	-56.000000	28.300000	16.924897	10
8	197925380	1321384744	47.000000	-19.800000	27.200000	-47.000000	18.600000	16.954025	14
9	197925380	28260589	47.000000	-21.500000	25.500000	-47.000000	17.700000	17.569040	11
10	197925380	1297213337	56.000000	-26.200000	29.800000	-56.000000	20.100000	13.638220	8
11	197925380	546540043	58.000000	-38.700000	19.300000	-58.000000	26.600000	13.396181	8
12	197925380	1591691910	60.000000	-39.600000	20.400000	-60.000000	27.200000	22.713932	11
13	197925380	2010757367	53.000000	-32.300000	20.700000	-53.000000	20.900000	12.617211	8
14	197925380	985203138	32.000000	-48.300000	-16.300000	-32.000000	48.300000	8.139191	6
15	197925380	568060390	49.000000	-21.800000	27.200000	-49.000000	13.900000	8.800240	6
16	197925380	1279298860	60.000000	-37.500000	22.500000	-60.000000	22.600000	19.132234	12
17	197925380	995474037	44.000000	-21.700000	22.300000	-44.000000	21.400000	14.574691	10
18	197925380	596029884	31.000000	-34.900000	-3.900000	-31.000000	34.900000	15.487447	10
19	197925380	1475996700	47.000000	-20.800000	26.200000	-47.000000	16.600000	14.737686	10
20	197925380	1663016855	31.000000	-23.200000	7.800000	-31.000000	18.500000	9.207224	7
21	197925380	564869676	61.000000	-29.200000	31.800000	-61.000000	19.400000	22.848456	11
22	197925380	109957795	64.000000	-31.400000	32.600000	-64.000000	20.100000	20.498856	12
23	197925380	215770376	49.000000	-33.500000	15.500000	-49.000000	31.400000	12.670923	7
24	197925380	433048019	69.000000	-92.700000	-23.700000	-69.000000	52.400000	29.051971	10
25	197925380	1821514450	54.000000	-37.800000	16.200000	-54.000000	30.300000	17.733253	9
26	197925380	2030324733	58.000000	-28.600000	29.400000	-58.000000	22.600000	21.264557	13
27	197925380	356649182	63.000000	-56.000000	7.000000	-63.000000	38.700000	20.048242	11
28	197925380	140155119	47.000000	-27.400000	19.600000	-47.000000	23.000000	12.509956	9
29	197925380	1777664191	55.000000	-32.100000	22.900000	-55.000000	29.200000	13.146960	9
30	197925380	473922727	50.000000	-59.300000	-9.300000	-50.000000	35.300000	15.212641	10
31	197925380	1866905805	56.000000	-40.100000	15.900000	-56.000000	23.500000	12.970020	9
32	197925380	764272686	49.000000	-30.600000	18.400000	-49.000000	22.000000	14.786700	12
33	197925380	1253856383	62.000000	-27.800000	34.200000	-62.000000	17.800000	29.838625	10
34	197925380	1561924117	59.000000	-22.100000	36.900000	-59.000000	17.000000	23.147741	10
35	197925380	722697196	59.000000	-41.800000	17.200000	-59.000000	34.000000	20.607751	10
36	197925380	1993384368	47.000000	-56.700000	-9.700000	-47.000000	36.400000	16.958064	10
37	197925380	574517044	58.000000	-44.500000	13.500000	-58.000000	31.200000	17.333387	9
38	197925380	1386300475	53.000000	-31.900000	21.100000	-53.000000	22.300000	17.080973	10
39	197925380	811474355	36.000000	-49.500000	-13.500000	-36.000000	35.900000	7.454776	6
40	197925380	1974722720	31.000000	-20.400000	10.600000	-31.000000	18.400000	10.490766	10
41	197925380	2127686807	47.000000	-27.100000	19.900000	-47.000000	21.500000	17.525889	12
42	197925380	1097038684	47.000000	-19.100000	27.900000	-47.000000	17.900000	17.838307	13
43	197925380	1006990663	36.000000	-53.100000	-17.100000	-36.000000	40.700000	12.272725	8
44	197925380	936663580	17.000000	-35.200000	-18.200000	-17.000000	35.200000	4.901957	4
45	197925380	1050617632	46.000000	-26.400000	19.600000	-46.000000	22.900000	13.266091	9
46	197925380	1277320522	31.000000	-28.100000	2.900000	-31.000000	26.100000	10.649904	10
47	197925380	766989608	33.000000	-45.700000	-12.700000	-33.000000	41.000000	6.331264	5
