NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
19	835693683	815647471	80.000000	-60.700000	19.300000	-80.000000	31.900000	32.007738	9
20	835693683	494270082	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.005838	9
21	835693683	1015621692	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.546211	9
22	835693683	670265062	80.000000	-60.700000	19.300000	-80.000000	31.900000	22.421666	9
23	835693683	1488091653	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.920645	9
24	835693683	1566446982	80.000000	-60.700000	19.300000	-80.000000	31.900000	25.522032	9
25	835693683	1841791836	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.545869	9
26	835693683	1255520341	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.634231	9
27	835693683	313703004	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.471288	9
28	835693683	24812300	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.739704	9
29	835693683	144997341	80.000000	-60.700000	19.300000	-80.000000	31.900000	24.367372	9
30	835693683	402361498	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.868862	9
31	835693683	116475359	80.000000	-60.700000	19.300000	-80.000000	31.900000	22.238772	9
32	835693683	1488685981	80.000000	-60.700000	19.300000	-80.000000	31.900000	22.167903	9
33	835693683	950775771	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.562526	9
34	835693683	125125227	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.763406	9
35	835693683	55737924	80.000000	-60.700000	19.300000	-80.000000	31.900000	23.727392	9
36	835693683	85804973	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.388914	9
37	835693683	1691797750	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.899477	9
38	835693683	1403562354	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.406308	9
39	835693683	1296289471	80.000000	-60.700000	19.300000	-80.000000	31.900000	22.496035	9
40	835693683	1005318153	80.000000	-60.700000	19.300000	-80.000000	31.900000	29.059767	9
41	835693683	1695658462	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.760527	9
42	835693683	245326279	80.000000	-60.700000	19.300000	-80.000000	31.900000	22.941608	9
43	835693683	642118765	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.933746	9
44	835693683	22540301	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.061660	9
45	835693683	2006463151	80.000000	-60.700000	19.300000	-80.000000	31.900000	24.369655	9
46	835693683	1703992010	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.441710	9
47	835693683	461320283	80.000000	-60.700000	19.300000	-80.000000	31.900000	22.564300	9
48	835693683	2035855668	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.714594	9
49	835693683	15857528	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.630112	9
0	197925380	1566926998	71.000000	-33.600000	37.400000	-71.000000	20.000000	16.633108	9
1	197925380	272317514	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.446385	9
2	197925380	1693240643	71.000000	-33.600000	37.400000	-71.000000	20.000000	17.172170	9
3	197925380	1830686857	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.552724	9
4	197925380	1011266451	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.231295	9
5	197925380	518048053	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.584560	9
6	197925380	401667105	71.000000	-33.600000	37.400000	-71.000000	20.000000	16.417700	9
7	197925380	285603955	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.745529	9
8	197925380	1102241525	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.574675	9
9	197925380	435510618	71.000000	-33.600000	37.400000	-71.000000	20.000000	17.148734	9
10	197925380	730965855	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.257474	9
11	197925380	1127818792	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.653332	9
12	197925380	1095032404	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.843963	9
13	197925380	1355352370	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.742596	9
14	197925380	481965241	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.713619	9
15	197925380	1583742239	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.801175	9
16	197925380	699489715	71.000000	-33.600000	37.400000	-71.000000	20.000000	18.494169	9
17	197925380	455868025	71.000000	-33.600000	37.400000	-71.000000	20.000000	16.174549	9
18	197925380	1173130870	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.928505	9
19	197925380	1210836526	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.811595	9
20	197925380	1820308074	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.827232	9
21	197925380	364249806	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.758891	9
22	197925380	454037451	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.764613	9
23	197925380	77510317	71.000000	-33.600000	37.400000	-71.000000	20.000000	17.692044	9
24	197925380	1492628788	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.889432	9
25	197925380	802229056	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.812758	9
26	197925380	232499921	71.000000	-33.600000	37.400000	-71.000000	20.000000	16.154325	9
27	197925380	60276777	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.702043	9
28	197925380	888767063	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.634071	9
29	197925380	1103364113	71.000000	-33.600000	37.400000	-71.000000	20.000000	16.547616	9
30	197925380	1004567798	71.000000	-33.600000	37.400000	-71.000000	20.000000	18.489287	9
31	197925380	1692501906	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.836944	9
32	197925380	538190787	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.965688	9
33	197925380	194684520	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.924330	9
34	197925380	1121569929	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.447973	9
35	197925380	619390018	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.168848	9
36	197925380	584065584	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.023741	9
37	197925380	1550300543	71.000000	-33.600000	37.400000	-71.000000	20.000000	17.000777	9
38	197925380	663187086	71.000000	-33.600000	37.400000	-71.000000	20.000000	14.856268	9
39	197925380	1280329591	71.000000	-33.600000	37.400000	-71.000000	20.000000	14.137033	9
40	197925380	901971342	71.000000	-33.600000	37.400000	-71.000000	20.000000	13.950643	9
41	197925380	872288360	71.000000	-33.600000	37.400000	-71.000000	20.000000	13.880804	9
42	197925380	519541523	71.000000	-33.600000	37.400000	-71.000000	20.000000	14.036638	9
43	197925380	1495460681	71.000000	-33.600000	37.400000	-71.000000	20.000000	13.894462	9
44	197925380	161517415	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.800093	9
45	197925380	2011048534	71.000000	-33.600000	37.400000	-71.000000	20.000000	14.268723	9
46	197925380	1103428379	71.000000	-33.600000	37.400000	-71.000000	20.000000	16.631627	9
47	197925380	696494701	71.000000	-33.600000	37.400000	-71.000000	20.000000	15.907042	9
48	197925380	1797215169	71.000000	-33.600000	37.400000	-71.000000	20.000000	17.000648	9
49	197925380	1320456455	71.000000	-33.600000	37.400000	-71.000000	20.000000	16.031042	9
0	1068145833	365765614	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.896240	9
1	1068145833	525433010	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.656746	9
2	1068145833	1067883156	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.919235	9
3	1068145833	442990373	49.000000	-62.600000	-13.600000	-49.000000	35.500000	16.046515	9
4	1068145833	1495423186	49.000000	-62.600000	-13.600000	-49.000000	35.500000	14.803985	9
5	1068145833	925260667	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.823350	9
6	1068145833	1627882878	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.807943	9
7	1068145833	458297629	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.817062	9
8	1068145833	1491935027	49.000000	-62.600000	-13.600000	-49.000000	35.500000	14.035720	9
9	1068145833	1939003313	49.000000	-62.600000	-13.600000	-49.000000	35.500000	14.569756	9
10	1068145833	1129055837	49.000000	-62.600000	-13.600000	-49.000000	35.500000	15.947536	9
11	1068145833	889907798	49.000000	-62.600000	-13.600000	-49.000000	35.500000	16.101984	9
12	1068145833	2041528266	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.704320	9
13	1068145833	1836306501	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.735098	9
14	1068145833	795433617	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.910464	9
15	1068145833	88086842	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.703554	9
16	1068145833	612008407	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.630978	9
17	1068145833	1751918459	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.776493	9
18	1068145833	658597210	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.622292	9
19	1068145833	1759789580	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.557281	9
20	1068145833	1523172090	49.000000	-62.600000	-13.600000	-49.000000	35.500000	16.159991	9
21	1068145833	702007205	49.000000	-62.600000	-13.600000	-49.000000	35.500000	14.153691	9
22	1068145833	95287970	49.000000	-62.600000	-13.600000	-49.000000	35.500000	14.391254	9
23	1068145833	1237712300	49.000000	-62.600000	-13.600000	-49.000000	35.500000	14.290963	9
24	1068145833	925742731	49.000000	-62.600000	-13.600000	-49.000000	35.500000	14.119561	9
25	1068145833	924751105	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.697313	9
26	1068145833	1139954380	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.368633	9
27	1068145833	1083678206	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.270170	9
28	1068145833	848972931	49.000000	-62.600000	-13.600000	-49.000000	35.500000	14.487094	9
29	1068145833	8144476	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.416728	9
30	1068145833	1278190933	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.459978	9
31	1068145833	752048871	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.305461	9
32	1068145833	1388429574	49.000000	-62.600000	-13.600000	-49.000000	35.500000	12.778487	9
33	1068145833	720512676	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.166356	9
34	1068145833	924445886	49.000000	-62.600000	-13.600000	-49.000000	35.500000	12.601925	9
35	1068145833	1266673894	49.000000	-62.600000	-13.600000	-49.000000	35.500000	12.336319	9
36	1068145833	646599537	49.000000	-62.600000	-13.600000	-49.000000	35.500000	14.249424	9
37	1068145833	1840758352	49.000000	-62.600000	-13.600000	-49.000000	35.500000	13.639852	9
38	1068145833	2110378230	49.000000	-62.600000	-13.600000	-49.000000	35.500000	14.372077	9
39	1068145833	293237934	49.000000	-62.600000	-13.600000	-49.000000	35.500000	14.751853	9
40	1068145833	709600669	49.000000	-62.600000	-13.600000	-49.000000	35.500000	17.175117	9
41	1068145833	1293902961	49.000000	-62.600000	-13.600000	-49.000000	35.500000	14.723312	9
42	1068145833	120109954	49.000000	-62.600000	-13.600000	-49.000000	35.500000	14.597566	9
43	1068145833	495651280	49.000000	-62.600000	-13.600000	-49.000000	35.500000	14.495660	9
44	1068145833	1444987681	49.000000	-62.600000	-13.600000	-49.000000	35.500000	15.979353	9
45	1068145833	1719908271	49.000000	-62.600000	-13.600000	-49.000000	35.500000	14.213697	9
46	1068145833	185864791	49.000000	-62.600000	-13.600000	-49.000000	35.500000	14.243506	9
47	1068145833	2049466026	49.000000	-62.600000	-13.600000	-49.000000	35.500000	14.565573	9
48	1068145833	893112575	49.000000	-62.600000	-13.600000	-49.000000	35.500000	14.855190	9
49	1068145833	2121465910	49.000000	-62.600000	-13.600000	-49.000000	35.500000	14.541757	9
0	1950082913	350218410	17.000000	-27.300000	-10.300000	-17.000000	29.600000	6.068699	6
1	1950082913	1569035027	17.000000	-27.300000	-10.300000	-17.000000	29.600000	5.402036	6
2	1950082913	565453766	17.000000	-27.300000	-10.300000	-17.000000	29.600000	5.369433	6
3	1950082913	185037632	17.000000	-27.300000	-10.300000	-17.000000	29.600000	7.900352	6
4	1950082913	949157570	17.000000	-27.300000	-10.300000	-17.000000	29.600000	5.457092	6
