NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
27	133477094	1884449337	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.914898	6
28	133477094	1896880269	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.644843	6
29	133477094	2056526112	89.000000	-70.100000	18.900000	-89.000000	27.900000	19.340225	6
30	133477094	1028283263	89.000000	-70.100000	18.900000	-89.000000	27.900000	18.633546	6
31	133477094	332630011	89.000000	-70.100000	18.900000	-89.000000	27.900000	22.112267	6
32	133477094	584824469	89.000000	-70.100000	18.900000	-89.000000	27.900000	19.256634	6
33	133477094	875495016	89.000000	-70.100000	18.900000	-89.000000	27.900000	18.533099	6
34	133477094	1646118387	89.000000	-70.100000	18.900000	-89.000000	27.900000	17.818117	6
35	133477094	537410169	89.000000	-70.100000	18.900000	-89.000000	27.900000	17.737325	6
36	133477094	1072715408	89.000000	-70.100000	18.900000	-89.000000	27.900000	17.931966	6
37	133477094	1330302038	89.000000	-70.100000	18.900000	-89.000000	27.900000	21.430376	6
38	133477094	149529083	89.000000	-70.100000	18.900000	-89.000000	27.900000	19.744740	6
39	133477094	743719477	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.174217	6
40	133477094	336289179	89.000000	-70.100000	18.900000	-89.000000	27.900000	19.391355	6
41	133477094	1820757919	89.000000	-70.100000	18.900000	-89.000000	27.900000	18.708579	6
42	133477094	1855198195	89.000000	-70.100000	18.900000	-89.000000	27.900000	17.853537	6
43	133477094	1013561411	89.000000	-70.100000	18.900000	-89.000000	27.900000	23.374352	6
44	133477094	574743847	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.040994	6
45	133477094	1313368984	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.325114	6
46	133477094	693331240	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.838600	6
47	133477094	1963185543	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.957745	6
48	133477094	1231353112	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.308647	6
49	133477094	672503350	89.000000	-70.100000	18.900000	-89.000000	27.900000	21.166763	6
0	835693683	1051005366	92.000000	-53.600000	38.400000	-92.000000	23.100000	21.109978	6
1	835693683	462523642	92.000000	-53.600000	38.400000	-92.000000	23.100000	22.071679	6
2	835693683	1730392524	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.279715	6
3	835693683	191174821	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.280927	6
4	835693683	1617141149	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.354239	6
5	835693683	1275045099	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.096785	6
6	835693683	522169507	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.300373	6
7	835693683	1070606614	92.000000	-53.600000	38.400000	-92.000000	23.100000	22.872125	6
8	835693683	2051511448	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.441822	6
9	835693683	2144924370	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.226057	6
10	835693683	1798920615	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.097148	6
11	835693683	426764618	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.196149	6
12	835693683	838333077	92.000000	-53.600000	38.400000	-92.000000	23.100000	21.788155	6
13	835693683	1857946140	92.000000	-53.600000	38.400000	-92.000000	23.100000	23.062969	6
14	835693683	1304265625	92.000000	-53.600000	38.400000	-92.000000	23.100000	21.143081	6
15	835693683	1088118744	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.123580	6
16	835693683	25444796	92.000000	-53.600000	38.400000	-92.000000	23.100000	19.813859	6
17	835693683	8599812	92.000000	-53.600000	38.400000	-92.000000	23.100000	19.808752	6
18	835693683	1451729396	92.000000	-53.600000	38.400000	-92.000000	23.100000	21.726422	6
19	835693683	2024946946	92.000000	-53.600000	38.400000	-92.000000	23.100000	18.886833	6
20	835693683	82846261	92.000000	-53.600000	38.400000	-92.000000	23.100000	18.515405	6
21	835693683	1186189881	92.000000	-53.600000	38.400000	-92.000000	23.100000	18.431781	6
22	835693683	259429603	92.000000	-53.600000	38.400000	-92.000000	23.100000	18.528338	6
23	835693683	1624123704	92.000000	-53.600000	38.400000	-92.000000	23.100000	18.263466	6
24	835693683	1852864779	92.000000	-53.600000	38.400000	-92.000000	23.100000	22.755469	6
25	835693683	1166195854	92.000000	-53.600000	38.400000	-92.000000	23.100000	22.774696	6
26	835693683	1208322207	92.000000	-53.600000	38.400000	-92.000000	23.100000	22.200341	6
27	835693683	685275387	92.000000	-53.600000	38.400000	-92.000000	23.100000	21.699154	6
28	835693683	384255933	92.000000	-53.600000	38.400000	-92.000000	23.100000	21.422580	6
29	835693683	1157522938	92.000000	-53.600000	38.400000	-92.000000	23.100000	21.200215	6
30	835693683	1634074458	92.000000	-53.600000	38.400000	-92.000000	23.100000	24.007665	6
31	835693683	57232195	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.513468	6
32	835693683	1691036440	92.000000	-53.600000	38.400000	-92.000000	23.100000	21.170558	6
33	835693683	1224502157	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.715877	6
34	835693683	722994783	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.653558	6
35	835693683	1249185319	92.000000	-53.600000	38.400000	-92.000000	23.100000	21.329436	6
36	835693683	2085061325	92.000000	-53.600000	38.400000	-92.000000	23.100000	25.073746	6
37	835693683	1204958053	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.663518	6
38	835693683	43880440	92.000000	-53.600000	38.400000	-92.000000	23.100000	21.445979	6
39	835693683	963472387	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.749401	6
40	835693683	1476542647	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.575661	6
41	835693683	1167027686	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.543666	6
42	835693683	1065744109	92.000000	-53.600000	38.400000	-92.000000	23.100000	23.132792	6
43	835693683	1763352895	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.941502	6
44	835693683	177496005	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.708917	6
45	835693683	454000277	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.447137	6
46	835693683	2142153310	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.514759	6
47	835693683	1423063267	92.000000	-53.600000	38.400000	-92.000000	23.100000	21.090612	6
48	835693683	2103575462	92.000000	-53.600000	38.400000	-92.000000	23.100000	23.782805	6
49	835693683	1708576107	92.000000	-53.600000	38.400000	-92.000000	23.100000	20.442294	6
0	197925380	848315014	76.000000	-27.100000	48.900000	-76.000000	15.300000	18.525427	6
1	197925380	1848451492	76.000000	-27.100000	48.900000	-76.000000	15.300000	20.834400	6
2	197925380	1799569451	76.000000	-27.100000	48.900000	-76.000000	15.300000	19.417821	6
3	197925380	2060185756	76.000000	-27.100000	48.900000	-76.000000	15.300000	19.804869	6
4	197925380	707335043	76.000000	-27.100000	48.900000	-76.000000	15.300000	19.974596	6
5	197925380	1529614591	76.000000	-27.100000	48.900000	-76.000000	15.300000	21.350797	6
6	197925380	921041694	76.000000	-27.100000	48.900000	-76.000000	15.300000	18.989194	6
7	197925380	982151573	76.000000	-27.100000	48.900000	-76.000000	15.300000	31.056833	6
8	197925380	1559399974	76.000000	-27.100000	48.900000	-76.000000	15.300000	30.972533	6
9	197925380	1058411008	76.000000	-27.100000	48.900000	-76.000000	15.300000	24.817310	6
10	197925380	1819826041	76.000000	-27.100000	48.900000	-76.000000	15.300000	21.588279	6
11	197925380	2083365408	76.000000	-27.100000	48.900000	-76.000000	15.300000	21.378877	6
12	197925380	1837625958	76.000000	-27.100000	48.900000	-76.000000	15.300000	19.875087	6
13	197925380	1719163879	76.000000	-27.100000	48.900000	-76.000000	15.300000	26.323047	6
14	197925380	1654212138	76.000000	-27.100000	48.900000	-76.000000	15.300000	20.951331	6
15	197925380	244139431	76.000000	-27.100000	48.900000	-76.000000	15.300000	19.891654	6
16	197925380	125179997	76.000000	-27.100000	48.900000	-76.000000	15.300000	19.681595	6
17	197925380	1722066071	76.000000	-27.100000	48.900000	-76.000000	15.300000	20.625139	6
18	197925380	960024954	76.000000	-27.100000	48.900000	-76.000000	15.300000	19.337037	6
19	197925380	1199704360	76.000000	-27.100000	48.900000	-76.000000	15.300000	19.573630	6
20	197925380	2123164836	76.000000	-27.100000	48.900000	-76.000000	15.300000	20.511538	6
21	197925380	486670562	76.000000	-27.100000	48.900000	-76.000000	15.300000	19.035622	6
22	197925380	1920740847	76.000000	-27.100000	48.900000	-76.000000	15.300000	19.004315	6
23	197925380	438113989	76.000000	-27.100000	48.900000	-76.000000	15.300000	18.312263	6
24	197925380	1332434604	76.000000	-27.100000	48.900000	-76.000000	15.300000	19.033481	6
25	197925380	1466067857	76.000000	-27.100000	48.900000	-76.000000	15.300000	19.149170	6
26	197925380	219853993	76.000000	-27.100000	48.900000	-76.000000	15.300000	24.894224	6
27	197925380	8835442	76.000000	-27.100000	48.900000	-76.000000	15.300000	20.240360	6
28	197925380	1999275252	76.000000	-27.100000	48.900000	-76.000000	15.300000	18.427016	6
29	197925380	1917449222	76.000000	-27.100000	48.900000	-76.000000	15.300000	18.294665	6
30	197925380	1869136707	76.000000	-27.100000	48.900000	-76.000000	15.300000	18.022897	6
31	197925380	1212266298	76.000000	-27.100000	48.900000	-76.000000	15.300000	27.577454	6
32	197925380	263037628	76.000000	-27.100000	48.900000	-76.000000	15.300000	18.669226	6
33	197925380	179607086	76.000000	-27.100000	48.900000	-76.000000	15.300000	21.464061	6
34	197925380	1139115502	76.000000	-27.100000	48.900000	-76.000000	15.300000	20.336258	6
35	197925380	170814825	76.000000	-27.100000	48.900000	-76.000000	15.300000	20.468981	6
36	197925380	1773860173	76.000000	-27.100000	48.900000	-76.000000	15.300000	27.022782	6
37	197925380	629651843	76.000000	-27.100000	48.900000	-76.000000	15.300000	30.290470	6
38	197925380	1304471654	76.000000	-27.100000	48.900000	-76.000000	15.300000	21.324383	6
39	197925380	105771960	76.000000	-27.100000	48.900000	-76.000000	15.300000	19.431058	6
40	197925380	2107859279	76.000000	-27.100000	48.900000	-76.000000	15.300000	18.766888	6
41	197925380	1736202285	76.000000	-27.100000	48.900000	-76.000000	15.300000	18.872618	6
42	197925380	896331584	76.000000	-27.100000	48.900000	-76.000000	15.300000	19.282904	6
43	197925380	1038024349	76.000000	-27.100000	48.900000	-76.000000	15.300000	18.833095	6
44	197925380	2128435095	76.000000	-27.100000	48.900000	-76.000000	15.300000	19.479689	6
45	197925380	619630202	76.000000	-27.100000	48.900000	-76.000000	15.300000	20.665373	6
46	197925380	1525987664	76.000000	-27.100000	48.900000	-76.000000	15.300000	19.499755	6
47	197925380	2098428849	76.000000	-27.100000	48.900000	-76.000000	15.300000	19.866638	6
48	197925380	647506710	76.000000	-27.100000	48.900000	-76.000000	15.300000	18.761172	6
49	197925380	832655845	76.000000	-27.100000	48.900000	-76.000000	15.300000	19.629444	6
0	1068145833	1700012596	80.000000	-66.100000	13.900000	-80.000000	27.000000	21.077491	6
1	1068145833	1604451028	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.648715	6
2	1068145833	129504202	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.831288	6
3	1068145833	453504758	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.648757	6
4	1068145833	1294529890	80.000000	-66.100000	13.900000	-80.000000	27.000000	25.050401	6
5	1068145833	1170934399	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.211051	6
6	1068145833	1442141993	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.222569	6
7	1068145833	1278862569	80.000000	-66.100000	13.900000	-80.000000	27.000000	19.635792	6
8	1068145833	2135016474	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.272532	6
9	1068145833	95282189	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.173131	6
10	1068145833	394540512	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.582372	6
11	1068145833	1232825129	80.000000	-66.100000	13.900000	-80.000000	27.000000	20.798188	6
12	1068145833	1487800730	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.275047	6
13	1068145833	1701198849	80.000000	-66.100000	13.900000	-80.000000	27.000000	21.194315	6
14	1068145833	1734981959	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.443516	6
15	1068145833	722034919	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.266304	6
16	1068145833	1536969924	80.000000	-66.100000	13.900000	-80.000000	27.000000	21.516468	6
17	1068145833	1795004715	80.000000	-66.100000	13.900000	-80.000000	27.000000	32.292489	6
18	1068145833	422511329	80.000000	-66.100000	13.900000	-80.000000	27.000000	30.879802	6
19	1068145833	1811866986	80.000000	-66.100000	13.900000	-80.000000	27.000000	22.628919	6
20	1068145833	396649422	80.000000	-66.100000	13.900000	-80.000000	27.000000	34.689269	6
21	1068145833	1099000232	80.000000	-66.100000	13.900000	-80.000000	27.000000	21.206341	6
22	1068145833	63210318	80.000000	-66.100000	13.900000	-80.000000	27.000000	19.382847	6
23	1068145833	967803308	80.000000	-66.100000	13.900000	-80.000000	27.000000	19.141167	6
24	1068145833	861855228	80.000000	-66.100000	13.900000	-80.000000	27.000000	19.309497	6
25	1068145833	1246658826	80.000000	-66.100000	13.900000	-80.000000	27.000000	19.989315	6
26	1068145833	73193979	80.000000	-66.100000	13.900000	-80.000000	27.000000	23.528878	6
27	1068145833	1680160983	80.000000	-66.100000	13.900000	-80.000000	27.000000	20.579121	6
28	1068145833	1959172068	80.000000	-66.100000	13.900000	-80.000000	27.000000	21.049938	6
29	1068145833	349633729	80.000000	-66.100000	13.900000	-80.000000	27.000000	19.470563	6
30	1068145833	1368152990	80.000000	-66.100000	13.900000	-80.000000	27.000000	19.072994	6
31	1068145833	1767342631	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.934418	6
32	1068145833	2021750539	80.000000	-66.100000	13.900000	-80.000000	27.000000	19.059516	6
33	1068145833	449286673	80.000000	-66.100000	13.900000	-80.000000	27.000000	22.005157	6
34	1068145833	328876713	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.927383	6
35	1068145833	1380985313	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.867470	6
36	1068145833	1322077198	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.767382	6
37	1068145833	370229967	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.497174	6
38	1068145833	126911825	80.000000	-66.100000	13.900000	-80.000000	27.000000	19.175208	6
39	1068145833	1796414204	80.000000	-66.100000	13.900000	-80.000000	27.000000	21.545134	6
40	1068145833	1869471431	80.000000	-66.100000	13.900000	-80.000000	27.000000	19.024800	6
41	1068145833	301759162	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.884441	6
42	1068145833	926373300	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.773417	6
43	1068145833	1136529239	80.000000	-66.100000	13.900000	-80.000000	27.000000	22.210995	6
44	1068145833	1687757088	80.000000	-66.100000	13.900000	-80.000000	27.000000	19.840903	6
45	1068145833	2013959383	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.562117	6
46	1068145833	147408970	80.000000	-66.100000	13.900000	-80.000000	27.000000	20.389882	6
47	1068145833	1660234252	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.431641	6
48	1068145833	796822100	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.347572	6
49	1068145833	1292552342	80.000000	-66.100000	13.900000	-80.000000	27.000000	18.556137	6
0	1950082913	114490328	71.000000	-33.700000	37.300000	-71.000000	19.900000	20.693210	6
1	1950082913	1622308073	71.000000	-33.700000	37.300000	-71.000000	19.900000	22.374111	6
2	1950082913	2093217236	71.000000	-33.700000	37.300000	-71.000000	19.900000	20.335340	6
3	1950082913	699162479	71.000000	-33.700000	37.300000	-71.000000	19.900000	21.482204	6
4	1950082913	1224800810	71.000000	-33.700000	37.300000	-71.000000	19.900000	21.082730	6
5	1950082913	1467309648	71.000000	-33.700000	37.300000	-71.000000	19.900000	19.995156	6
